4.640 0.983168E+00 0.168317E-01
4.650 0.983134E+00 0.168656E-01
4.660 0.983100E+00 0.168996E-01
4.670 0.983066E+00 0.169336E-01
4.680 0.983032E+00 0.169675E-01
4.690 0.982999E+00 0.170015E-01
4.700 0.982965E+00 0.170354E-01
4.710 0.982931E+00 0.170694E-01
4.720 0.982897E+00 0.171033E-01
4.730 0.982863E+00 0.171373E-01
4.740 0.982829E+00 0.171712E-01
4.750 0.982795E+00 0.172051E-01
4.760 0.982761E+00 0.172391E-01
4.770 0.982727E+00 0.172730E-01
4.780 0.982693E+00 0.173069E-01
4.790 0.982659E+00 0.173409E-01
4.800 0.982625E+00 0.173748E-01
4.810 0.982591E+00 0.174087E-01
4.820 0.982557E+00 0.174427E-01
4.830 0.982523E+00 0.174766E-01
4.840 0.982490E+00 0.175105E-01
4.850 0.982456E+00 0.175444E-01
4.860 0.982422E+00 0.175783E-01
4.870 0.982388E+00 0.176122E-01
4.880 0.982354E+00 0.176461E-01
4.890 0.982320E+00 0.176801E-01
4.900 0.982286E+00 0.177140E-01
4.910 0.982252E+00 0.177479E-01
4.920 0.982218E+00 0.177818E-01
4.930 0.982184E+00 0.178157E-01
4.940 0.982150E+00 0.178496E-01
4.950 0.982117E+00 0.178834E-01
4.960 0.982083E+00 0.179173E-01
4.970 0.982049E+00 0.179512E-01
4.980 0.982015E+00 0.179851E-01
4.990 0.981981E+00 0.180190E-01
5.000 0.981947E+00 0.180529E-01
5.010 0.981913E+00 0.180867E-01
5.020 0.981879E+00 0.181206E-01
5.030 0.981846E+00 0.181545E-01
5.040 0.981812E+00 0.181884E-01
5.050 0.981778E+00 0.182222E-01
5.060 0.981744E+00 0.182561E-01
5.070 0.981710E+00 0.182900E-01
5.080 0.981676E+00 0.183238E-01
5.090 0.981642E+00 0.183577E-01
5.100 0.981608E+00 0.183915E-01
5.110 0.981575E+00 0.184254E-01
5.120 0.981541E+00 0.184593E-01
5.130 0.981507E+00 0.184931E-01
5.140 0.981473E+00 0.185270E-01
5.150 0.981439E+00 0.185608E-01
5.160 0.981405E+00 0.185946E-01
5.170 0.981372E+00 0.186285E-01
5.180 0.981338E+00 0.186623E-01
5.190 0.981304E+00 0.186962E-01
5.200 0.981270E+00 0.187300E-01
5.210 0.981236E+00 0.187638E-01
5.220 0.981202E+00 0.187976E-01
5.230 0.981169E+00 0.188315E-01
5.240 0.981135E+00 0.188653E-01
5.250 0.981101E+00 0.188991E-01
5.260 0.981067E+00 0.189329E-01
5.270 0.981033E+00 0.189667E-01
5.280 0.980999E+00 0.190006E-01
5.290 0.980966E+00 0.190344E-01
5.300 0.980932E+00 0.190682E-01
5.310 0.980898E+00 0.191020E-01
5.320 0.980864E+00 0.191358E-01
5.330 0.980830E+00 0.191696E-01
5.340 0.980797E+00 0.192034E-01
5.350 0.980763E+00 0.192372E-01
5.360 0.980729E+00 0.192710E-01
5.370 0.980695E+00 0.193048E-01
5.380 0.980661E+00 0.193386E-01
5.390 0.980628E+00 0.193724E-01
5.400 0.980594E+00 0.194061E-01
5.410 0.980560E+00 0.194399E-01
5.420 0.980526E+00 0.194737E-01
5.430 0.980493E+00 0.195075E-01
5.440 0.980459E+00 0.195413E-01
5.450 0.980425E+00 0.195750E-01
5.460 0.980391E+00 0.196088E-01
5.470 0.980357E+00 0.196426E-01
5.480 0.980324E+00 0.196763E-01
5.490 0.980290E+00 0.197101E-01
5.500 0.980256E+00 0.197439E-01
5.510 0.980222E+00 0.197776E-01
5.520 0.980189E+00 0.198114E-01
5.530 0.980155E+00 0.198451E-01
5.540 0.980121E+00 0.198789E-01
5.550 0.980087E+00 0.199126E-01
5.560 0.980054E+00 0.199464E-01
5.570 0.980020E+00 0.199801E-01
5.580 0.979986E+00 0.200139E-01
5.590 0.979952E+00 0.200476E-01
5.600 0.979919E+00 0.200814E-01
5.610 0.979885E+00 0.201151E-01
5.620 0.979851E+00 0.201488E-01
5.630 0.979817E+00 0.201826E-01
5.640 0.979784E+00 0.202163E-01
5.650 0.979750E+00 0.202500E-01
5.660 0.979716E+00 0.202837E-01
5.670 0.979683E+00 0.203175E-01
5.680 0.979649E+00 0.203512E-01
5.690 0.979615E+00 0.203849E-01
5.700 0.979581E+00 0.204186E-01
5.710 0.979548E+00 0.204523E-01
5.720 0.979514E+00 0.204860E-01
5.730 0.979480E+00 0.205197E-01
5.740 0.979447E+00 0.205534E-01
5.750 0.979413E+00 0.205871E-01
5.760 0.979379E+00 0.206208E-01
5.770 0.979345E+00 0.206545E-01
5.780 0.979312E+00 0.206882E-01
5.790 0.979278E+00 0.207219E-01
5.800 0.979244E+00 0.207556E-01
5.810 0.979211E+00 0.207893E-01
5.820 0.979177E+00 0.208230E-01
5.830 0.979143E+00 0.208567E-01
5.840 0.979110E+00 0.208904E-01
5.850 0.979076E+00 0.209240E-01
5.860 0.979042E+00 0.209577E-01
5.870 0.979009E+00 0.209914E-01
5.880 0.978975E+00 0.210251E-01
5.890 0.978941E+00 0.210587E-01
5.900 0.978908E+00 0.210924E-01
5.910 0.978874E+00 0.211261E-01
5.920 0.978840E+00 0.211597E-01
5.930 0.978807E+00 0.211934E-01
5.940 0.978773E+00 0.212270E-01
5.950 0.978739E+00 0.212607E-01
5.960 0.978706E+00 0.212943E-01
5.970 0.978672E+00 0.213280E-01
5.980 0.978638E+00 0.213616E-01
5.990 0.978605E+00 0.213953E-01
6.000 0.978571E+00 0.214289E-01
6.010 0.978537E+00 0.214626E-01
6.020 0.978504E+00 0.214962E-01
6.030 0.978470E+00 0.215299E-01
6.040 0.978437E+00 0.215635E-01
6.050 0.978403E+00 0.215971E-01
6.060 0.978369E+00 0.216307E-01
6.070 0.978336E+00 0.216644E-01
6.080 0.978302E+00 0.216980E-01
6.090 0.978268E+00 0.217316E-01
6.100 0.978235E+00 0.217652E-01
6.110 0.978201E+00 0.217989E-01
6.120 0.978168E+00 0.218325E-01
6.130 0.978134E+00 0.218661E-01
6.140 0.978100E+00 0.218997E-01
6.150 0.978067E+00 0.219333E-01
6.160 0.978033E+00 0.219669E-01
6.170 0.977999E+00 0.220005E-01
6.180 0.977966E+00 0.220341E-01
6.190 0.977932E+00 0.220677E-01
6.200 0.977899E+00 0.221013E-01
6.210 0.977865E+00 0.221349E-01
6.220 0.977832E+00 0.221685E-01
6.230 0.977798E+00 0.222021E-01
6.240 0.977764E+00 0.222357E-01
6.250 0.977731E+00 0.222693E-01
6.260 0.977697E+00 0.223028E-01
6.270 0.977664E+00 0.223364E-01
6.280 0.977630E+00 0.223700E-01
6.290 0.977596E+00 0.224036E-01
6.300 0.977563E+00 0.224371E-01
6.310 0.977529E+00 0.224707E-01
6.320 0.977496E+00 0.225043E-01
6.330 0.977462E+00 0.225378E-01
6.340 0.977429E+00 0.225714E-01
6.350 0.977395E+00 0.226050E-01
6.360 0.977361E+00 0.226385E-01
6.370 0.977328E+00 0.226721E-01
6.380 0.977294E+00 0.227056E-01
6.390 0.977261E+00 0.227392E-01
6.400 0.977227E+00 0.227727E-01
6.410 0.977194E+00 0.228063E-01
6.420 0.977160E+00 0.228398E-01
6.430 0.977127E+00 0.228734E-01
6.440 0.977093E+00 0.229069E-01
6.450 0.977060E+00 0.229404E-01
6.460 0.977026E+00 0.229740E-01
6.470 0.976992E+00 0.230075E-01
6.480 0.976959E+00 0.230410E-01
6.490 0.976925E+00 0.230746E-01
6.500 0.976892E+00 0.231081E-01
6.510 0.976858E+00 0.231416E-01
6.520 0.976825E+00 0.231751E-01
6.530 0.976791E+00 0.232087E-01
6.540 0.976758E+00 0.232422E-01
6.550 0.976724E+00 0.232757E-01
6.560 0.976691E+00 0.233092E-01
6.570 0.976657E+00 0.233427E-01
6.580 0.976624E+00 0.233762E-01
6.590 0.976590E+00 0.234097E-01
6.600 0.976557E+00 0.234432E-01
6.610 0.976523E+00 0.234767E-01
6.620 0.976490E+00 0.235102E-01
6.630 0.976456E+00 0.235437E-01
6.640 0.976423E+00 0.235772E-01
6.650 0.976389E+00 0.236107E-01
6.660 0.976356E+00 0.236442E-01
6.670 0.976322E+00 0.236777E-01
6.680 0.976289E+00 0.237111E-01
6.690 0.976255E+00 0.237446E-01
6.700 0.976222E+00 0.237781E-01
6.710 0.976188E+00 0.238116E-01
6.720 0.976155E+00 0.238451E-01
6.730 0.976121E+00 0.238785E-01
6.740 0.976088E+00 0.239120E-01
6.750 0.976055E+00 0.239455E-01
6.760 0.976021E+00 0.239789E-01
6.770 0.975988E+00 0.240124E-01
6.780 0.975954E+00 0.240458E-01
6.790 0.975921E+00 0.240793E-01
6.800 0.975887E+00 0.241128E-01
6.810 0.975854E+00 0.241462E-01
6.820 0.975820E+00 0.241797E-01
6.830 0.975787E+00 0.242131E-01
6.840 0.975753E+00 0.242466E-01
6.850 0.975720E+00 0.242800E-01
6.860 0.975687E+00 0.243134E-01
6.870 0.975653E+00 0.243469E-01
6.880 0.975620E+00 0.243803E-01
6.890 0.975586E+00 0.244137E-01
6.900 0.975553E+00 0.244472E-01
6.910 0.975519E+00 0.244806E-01
6.920 0.975486E+00 0.245140E-01
6.930 0.975453E+00 0.245475E-01
6.940 0.975419E+00 0.245809E-01
6.950 0.975386E+00 0.246143E-01
6.960 0.975352E+00 0.246477E-01
6.970 0.975319E+00 0.246811E-01
6.980 0.975285E+00 0.247145E-01
