   241.000 -0.117524       0.665263      -0.100963E-001
   241.500 -0.117949       0.665059      -0.101281E-001
   242.000 -0.118372       0.664856      -0.101598E-001
   242.500 -0.118793       0.664652      -0.101914E-001
   243.000 -0.119213       0.664448      -0.102229E-001
   243.500 -0.119631       0.664245      -0.102543E-001
   244.000 -0.120047       0.664041      -0.102855E-001
   244.500 -0.120462       0.663838      -0.103166E-001
   245.000 -0.120875       0.663634      -0.103476E-001
   245.500 -0.121287       0.663431      -0.103785E-001
   246.000 -0.121697       0.663227      -0.104093E-001
   246.500 -0.122106       0.663024      -0.104400E-001
   247.000 -0.122513       0.662820      -0.104705E-001
   247.500 -0.122919       0.662617      -0.105009E-001
   248.000 -0.123323       0.662414      -0.105312E-001
   248.500 -0.123725       0.662211      -0.105614E-001
   249.000 -0.124126       0.662008      -0.105915E-001
   249.500 -0.124525       0.661805      -0.106215E-001
   250.000 -0.124923       0.661602      -0.106513E-001
   250.500 -0.125320       0.661400      -0.106811E-001
   251.000 -0.125715       0.661197      -0.107107E-001
   251.500 -0.126108       0.660995      -0.107402E-001
   252.000 -0.126500       0.660792      -0.107696E-001
   252.500 -0.126891       0.660590      -0.107989E-001
   253.000 -0.127280       0.660388      -0.108281E-001
   253.500 -0.127667       0.660186      -0.108572E-001
   254.000 -0.128053       0.659984      -0.108861E-001
   254.500 -0.128438       0.659782      -0.109150E-001
   255.000 -0.128821       0.659580      -0.109437E-001
   255.500 -0.129203       0.659379      -0.109723E-001
   256.000 -0.129583       0.659177      -0.110009E-001
   256.500 -0.129962       0.658976      -0.110293E-001
   257.000 -0.130339       0.658775      -0.110576E-001
   257.500 -0.130715       0.658574      -0.110858E-001
   258.000 -0.131090       0.658373      -0.111139E-001
   258.500 -0.131463       0.658173      -0.111419E-001
   259.000 -0.131834       0.657972      -0.111698E-001
   259.500 -0.132205       0.657772      -0.111975E-001
   260.000 -0.132573       0.657572      -0.112252E-001
   260.500 -0.132941       0.657372      -0.112528E-001
   261.000 -0.133307       0.657172      -0.112803E-001
   261.500 -0.133672       0.656973      -0.113076E-001
   262.000 -0.134035       0.656773      -0.113349E-001
   262.500 -0.134397       0.656574      -0.113620E-001
   263.000 -0.134758       0.656375      -0.113891E-001
   263.500 -0.135117       0.656176      -0.114160E-001
   264.000 -0.135475       0.655977      -0.114429E-001
   264.500 -0.135831       0.655779      -0.114696E-001
   265.000 -0.136186       0.655581      -0.114963E-001
   265.500 -0.136540       0.655383      -0.115228E-001
   266.000 -0.136893       0.655185      -0.115492E-001
   266.500 -0.137244       0.654987      -0.115756E-001
   267.000 -0.137594       0.654790      -0.116018E-001
   267.500 -0.137942       0.654593      -0.116280E-001
   268.000 -0.138289       0.654396      -0.116540E-001
   268.500 -0.138635       0.654199      -0.116800E-001
   269.000 -0.138980       0.654003      -0.117058E-001
   269.500 -0.139323       0.653807      -0.117316E-001
   270.000 -0.139665       0.653611      -0.117572E-001
   270.500 -0.140006       0.653415      -0.117828E-001
   271.000 -0.140345       0.653219      -0.118082E-001
   271.500 -0.140683       0.653024      -0.118336E-001
   272.000 -0.141020       0.652829      -0.118589E-001
   272.500 -0.141355       0.652634      -0.118840E-001
   273.000 -0.141690       0.652440      -0.119091E-001
   273.500 -0.142023       0.652246      -0.119341E-001
   274.000 -0.142354       0.652051      -0.119590E-001
   274.500 -0.142685       0.651858      -0.119838E-001
   275.000 -0.143014       0.651664      -0.120085E-001
   275.500 -0.143342       0.651471      -0.120331E-001
